,node1,node2,gender1,gender2,grt,score,biscore
8409,201,347,1,1,1,[0.8121503],1
8410,42,134,1,1,1,[0.76951265],1
8411,97,218,1,1,1,[0.8423595],1
8412,439,460,1,1,0,[0.69185096],0
8413,34,917,1,2,0,[0.6101191],0
8414,145,408,2,2,1,[0.65063244],0
8415,67,657,1,1,0,[0.66599005],0
8416,374,751,2,2,0,[0.7583082],0
8417,314,494,2,1,0,[0.7921878],1
8418,757,1026,1,2,0,[0.4866595],0
8419,33,198,2,2,1,[0.82133675],1
8420,200,590,1,1,1,[0.8327093],1
8421,298,601,1,2,1,[0.88021135],1
8422,584,1024,1,2,0,[0.51061237],0
8423,148,343,1,2,1,[0.8368112],1
8424,282,610,1,2,0,[0.5674184],0
8425,614,950,2,1,0,[0.5739877],0
8426,122,601,2,2,1,[0.9003857],1
8427,72,306,2,2,0,[0.8800807],1
8428,139,490,1,1,1,[0.8412729],1
8429,15,536,2,1,1,[0.8760512],1
8430,360,621,1,2,1,[0.8327509],1
8431,220,527,2,1,1,[0.6965672],0
8432,748,821,1,1,0,[0.5653664],0
8433,156,646,1,1,1,[0.8596518],1
8434,20,307,1,2,1,[0.85169923],1
8435,281,1000,1,2,0,[0.6350053],0
8436,721,917,1,2,0,[0.58829236],0
8437,402,712,2,2,1,[0.7675013],0
8438,142,425,1,1,1,[0.8515895],1
8439,47,214,1,1,1,[0.8049159],1
8440,155,748,2,1,0,[0.7115924],0
8441,287,623,1,1,1,[0.72781545],0
8442,506,894,1,1,0,[0.6624346],0
8443,32,95,1,1,1,[0.8521064],1
8444,88,219,1,2,0,[0.8142455],1
8445,143,494,1,1,1,[0.86813575],1
8446,7,596,1,1,1,[0.8297784],1
8447,103,591,1,2,0,[0.787985],1
8448,258,337,2,2,0,[0.72501475],0
8449,43,351,1,2,0,[0.8134051],1
8450,666,700,1,2,0,[0.6854717],0
8451,533,740,1,2,0,[0.61464983],0
8452,4,94,1,1,1,[0.7964182],1
8453,7,528,1,1,1,[0.8368505],1
8454,20,316,1,1,1,[0.830362],1
8455,62,203,1,2,1,[0.77088296],1
8456,26,46,1,1,1,[0.7411382],0
8457,233,250,2,2,1,[0.82386106],1
8458,193,428,2,2,1,[0.7841603],1
8459,91,558,2,2,0,[0.8118515],1
8460,25,277,2,2,1,[0.8857795],1
8461,2,332,2,1,1,[0.7807566],1
8462,101,329,1,1,1,[0.8266855],1
8463,486,766,1,1,0,[0.83734363],1
8464,148,215,1,1,1,[0.7898413],1
8465,13,639,2,2,1,[0.84958875],1
8466,299,523,1,2,1,[0.8739618],1
8467,233,261,2,2,1,[0.81881815],1
8468,321,648,2,2,0,[0.7583798],0
8469,896,972,2,2,0,[0.6349876],0
8470,173,294,1,2,1,[0.67967844],0
8471,397,812,1,2,0,[0.8151085],1
8472,817,857,2,2,0,[0.6466368],0
8473,441,1001,2,1,0,[0.60464156],0
8474,665,712,2,2,1,[0.75476766],0
8475,416,923,1,2,0,[0.793168],1
8476,207,369,1,1,1,[0.85941887],1
8477,597,819,1,1,1,[0.76588774],0
8478,180,425,1,1,1,[0.85468984],1
8479,33,739,2,2,0,[0.7691735],0
8480,627,701,2,1,0,[0.7723065],1
8481,147,493,1,2,0,[0.7819801],1
8482,328,645,1,2,1,[0.88112557],1
8483,554,568,1,2,0,[0.6363043],0
8484,72,102,2,2,1,[0.8816805],1
8485,236,573,1,2,0,[0.61361444],0
8486,669,965,1,2,0,[0.70737803],0
8487,16,193,2,2,1,[0.7906884],1
8488,737,874,2,2,0,[0.6767917],0
8489,54,840,2,2,0,[0.72676235],0
8490,124,302,2,1,0,[0.6818926],0
8491,424,629,1,2,0,[0.71683055],0
8492,64,95,1,1,0,[0.8335775],1
8493,307,874,2,2,1,[0.827512],1
8494,186,596,2,1,0,[0.84886837],1
8495,24,235,2,2,1,[0.82596046],1
8496,772,1011,2,2,0,[0.56833756],0
8497,189,218,1,1,1,[0.88504],1
8498,65,412,1,2,0,[0.7549521],0
8499,738,894,1,1,1,[0.57040143],0
8500,752,768,2,2,1,[0.63524795],0
8501,702,706,2,2,0,[0.76473296],0
8502,362,462,1,1,1,[0.7424577],0
8503,193,459,2,1,0,[0.7687388],0
8504,345,899,1,2,0,[0.72100323],0
8505,257,573,2,2,0,[0.6687831],0
8506,923,1038,2,2,0,[0.6036935],0
8507,150,429,1,1,1,[0.85057175],1
8508,139,318,1,1,1,[0.83206993],1
8509,133,146,2,2,1,[0.8367286],1
8510,67,1003,1,2,0,[0.6744349],0
8511,574,798,2,1,1,[0.8072616],1
8512,39,220,1,2,0,[0.7523414],0
8513,574,905,2,1,0,[0.76447165],0
8514,199,619,1,1,1,[0.86537385],1
8515,247,632,1,1,0,[0.71598405],0
8516,306,311,2,1,0,[0.8286844],1
8517,20,458,1,1,1,[0.84798175],1
8518,908,981,2,2,0,[0.56165963],0
8519,89,870,2,2,1,[0.6688363],0
8520,81,619,1,1,1,[0.8464846],1
8521,111,676,2,2,1,[0.730252],0
8522,532,679,2,2,0,[0.627846],0
8523,176,228,2,2,1,[0.7939539],1
8524,342,510,2,1,1,[0.6498967],0
8525,450,473,2,1,0,[0.642686],0
8526,233,836,2,1,0,[0.6744302],0
8527,47,275,1,1,1,[0.797152],1
8528,605,851,2,2,1,[0.6819285],0
8529,130,789,1,2,1,[0.6542485],0
8530,54,510,2,1,1,[0.7431888],0
8531,513,891,2,2,0,[0.62849575],0
8532,49,975,2,2,0,[0.6728487],0
8533,230,405,2,1,1,[0.830998],1
8534,608,757,2,1,0,[0.59079546],0
8535,197,542,1,1,1,[0.8403425],1
8536,214,681,1,2,0,[0.7409918],0
8537,589,648,1,2,0,[0.67233795],0
8538,578,1001,2,1,0,[0.6586697],0
8539,176,230,2,2,1,[0.82346326],1
8540,581,1042,2,2,0,[0.59548384],0
8541,179,232,1,1,1,[0.82627106],1
8542,36,185,2,2,1,[0.85339355],1
8543,187,787,1,1,1,[0.8006595],1
8544,23,582,1,2,1,[0.8578848],1
8545,437,607,2,2,1,[0.71979713],0
8546,234,920,1,2,1,[0.6482156],0
8547,225,548,2,1,0,[0.705393],0
8548,69,942,1,2,0,[0.64132476],0
8549,294,685,2,1,1,[0.6483956],0
8550,193,208,2,2,0,[0.8262507],1
8551,49,137,2,2,0,[0.79801226],1
8552,412,998,2,1,0,[0.65668195],0
8553,8,560,2,2,1,[0.88171405],1
8554,58,814,2,2,1,[0.7224116],0
8555,482,683,2,2,1,[0.7378604],0
8556,200,254,1,2,1,[0.84522814],1
8557,289,494,1,1,1,[0.8802715],1
8558,143,654,1,2,0,[0.71397406],0
8559,448,491,1,2,1,[0.71433306],0
8560,162,747,1,2,0,[0.7416684],0
8561,184,422,1,2,1,[0.7606265],0
8562,308,332,2,1,0,[0.8316255],1
8563,563,805,1,2,0,[0.6254603],0
8564,21,75,2,2,1,[0.80989754],1
8565,10,248,2,2,1,[0.8339385],1
8566,25,69,2,1,1,[0.79239094],1
8567,20,561,1,2,0,[0.7428522],0
8568,102,306,2,2,1,[0.8925125],1
8569,316,498,1,2,0,[0.8461362],1
8570,251,795,2,2,0,[0.75704706],0
8571,110,756,2,2,1,[0.6438575],0
8572,74,529,1,2,0,[0.7878493],1
8573,305,324,1,1,1,[0.84338325],1
8574,41,523,1,2,0,[0.85665935],1
8575,399,1031,2,1,0,[0.67078614],0
8576,249,414,2,2,1,[0.7284035],0
8577,214,416,1,1,1,[0.8563537],1
8578,40,834,1,1,0,[0.7219522],0
8579,33,102,2,2,1,[0.86881745],1
8580,64,571,1,1,0,[0.75824475],0
8581,111,678,2,2,1,[0.6659866],0
8582,551,925,1,1,1,[0.5885882],0
8583,884,940,2,2,0,[0.67602587],0
8584,209,684,2,1,0,[0.7033135],0
8585,539,1012,1,1,0,[0.638525],0
8586,42,536,1,1,1,[0.8334472],1
8587,256,749,2,1,0,[0.7214371],0
8588,24,36,2,2,1,[0.8457571],1
8589,72,209,2,2,1,[0.8625765],1
8590,356,645,1,2,1,[0.8931117],1
8591,133,733,2,2,0,[0.7222726],0
8592,13,196,2,1,1,[0.825013],1
8593,720,751,2,2,1,[0.79338163],1
8594,425,853,1,1,0,[0.71340716],0
8595,558,581,2,2,1,[0.7484509],0
8596,682,873,2,2,0,[0.76432127],0
8597,184,1046,1,1,0,[0.6776181],0
8598,191,461,2,2,1,[0.84679973],1
8599,44,360,2,1,1,[0.8347716],1
8600,128,698,2,1,0,[0.7593165],0
8601,42,232,1,1,1,[0.79691654],1
8602,409,907,2,2,0,[0.65436065],0
8603,175,521,2,1,0,[0.6969165],0
8604,186,211,2,1,1,[0.7526109],0
8605,124,810,2,2,1,[0.7570807],0
8606,220,398,2,1,0,[0.816017],1
8607,483,721,2,1,0,[0.728739],0
8608,205,370,2,2,1,[0.8876102],1
8609,12,692,1,1,0,[0.7563016],0
8610,387,810,1,2,0,[0.6939703],0
8611,316,949,1,2,0,[0.7529579],0
8612,136,260,1,1,0,[0.7956447],1
8613,498,980,2,1,0,[0.6781823],0
8614,84,954,1,2,0,[0.6580566],0
8615,117,429,2,1,1,[0.8652455],1
8616,464,532,2,2,0,[0.7716906],1
8617,100,363,2,2,1,[0.80164045],1
8618,424,755,1,2,0,[0.75212795],0
8619,993,1019,2,2,0,[0.6122608],0
8620,296,422,2,2,1,[0.7586765],0
8621,841,991,1,2,0,[0.5167078],0
8622,596,597,1,1,1,[0.85902786],1
8623,294,516,2,1,0,[0.67294365],0
8624,375,746,2,1,1,[0.8255696],1
8625,222,390,1,1,1,[0.8673819],1
8626,465,933,1,2,0,[0.7929036],1
8627,328,576,1,1,0,[0.76576394],0
8628,89,805,2,2,1,[0.7083235],0
8629,118,690,2,2,0,[0.89504415],1
8630,402,844,2,1,0,[0.68439496],0
8631,543,706,2,2,0,[0.8465866],1
8632,138,497,2,2,1,[0.7827895],1
8633,49,459,2,1,0,[0.8191872],1
8634,446,550,1,1,0,[0.73918545],0
8635,439,485,1,1,0,[0.72836715],0
8636,535,540,1,1,0,[0.7303413],0
8637,131,535,2,1,0,[0.81647635],1
8638,420,923,2,2,0,[0.68562543],0
8639,25,270,2,2,1,[0.8809628],1
8640,127,180,2,1,1,[0.8581008],1
8641,85,148,2,1,1,[0.8145591],1
8642,266,582,1,2,1,[0.88644564],1
8643,118,658,2,2,1,[0.88598275],1
8644,97,448,1,1,0,[0.7775901],1
8645,490,491,1,2,1,[0.7978482],1
8646,275,289,1,1,1,[0.83186513],1
8647,604,617,2,2,0,[0.829631],1
8648,634,934,2,1,0,[0.56557983],0
8649,82,449,1,1,1,[0.6886955],0
8650,180,229,1,1,1,[0.79939646],1
8651,190,461,2,2,1,[0.84935576],1
8652,151,305,2,1,1,[0.8136594],1
8653,440,781,1,1,0,[0.53474534],0
8654,62,70,1,1,1,[0.7517224],0
8655,134,984,1,2,0,[0.674306],0
8656,595,706,2,2,1,[0.82624894],1
8657,535,831,1,1,0,[0.68498033],0
8658,239,516,1,1,0,[0.6556459],0
8659,303,601,2,2,1,[0.9043199],1
8660,593,1044,2,1,0,[0.6609942],0
8661,523,762,2,2,0,[0.7731342],1
8662,185,400,2,2,1,[0.8083444],1
8663,265,318,2,1,1,[0.81251085],1
8664,134,283,1,1,1,[0.8470556],1
8665,592,845,2,1,0,[0.6015884],0
8666,159,236,2,1,1,[0.6973401],0
8667,165,360,1,1,1,[0.84492075],1
8668,72,186,2,2,0,[0.83852047],1
8669,351,476,2,2,0,[0.694467],0
8670,636,1023,2,1,0,[0.70182025],0
8671,493,761,2,2,1,[0.70879287],0
8672,556,732,2,1,1,[0.62568176],0
8673,142,225,1,2,1,[0.8044725],1
8674,220,1019,2,2,1,[0.7240016],0
8675,303,364,2,2,1,[0.8622316],1
8676,134,424,1,1,1,[0.82826906],1
8677,215,597,1,1,1,[0.85007465],1
8678,243,331,1,1,1,[0.8213878],1
8679,26,94,1,1,1,[0.77609366],1
8680,5,402,2,2,0,[0.777067],1
8681,358,470,2,2,1,[0.8226099],1
8682,253,342,1,2,0,[0.80040616],1
8683,286,646,1,1,1,[0.83218277],1
8684,337,345,2,1,0,[0.70945036],0
8685,72,205,2,2,1,[0.8720004],1
8686,80,363,1,2,1,[0.83513474],1
8687,176,962,2,1,0,[0.74285674],0
8688,387,410,1,2,0,[0.6660522],0
8689,24,639,2,2,1,[0.8533166],1
8690,147,615,1,2,0,[0.8257364],1
8691,573,926,2,2,0,[0.5624386],0
8692,505,699,2,1,0,[0.5899047],0
8693,382,407,2,2,1,[0.91408736],1
8694,459,609,1,2,0,[0.6958991],0
8695,117,188,2,2,1,[0.85518193],1
8696,372,921,2,1,0,[0.691524],0
8697,125,482,1,2,1,[0.7076639],0
8698,105,998,2,1,0,[0.7296727],0
8699,74,231,1,1,1,[0.81204474],1
8700,709,858,2,1,0,[0.60563266],0
8701,260,639,1,2,1,[0.8327172],1
8702,226,558,2,2,1,[0.779839],1
8703,267,487,1,2,0,[0.8158055],1
8704,65,555,1,2,1,[0.7419824],0
8705,24,139,2,1,1,[0.8153779],1
8706,465,725,1,1,1,[0.8560879],1
8707,102,209,2,2,1,[0.8765683],1
8708,41,47,1,1,1,[0.73005944],0
8709,142,356,1,1,1,[0.86813635],1
8710,829,1016,1,2,0,[0.47179264],0
8711,527,654,1,2,0,[0.573808],0
8712,73,422,2,2,0,[0.7789571],1
8713,570,647,1,2,0,[0.75879145],0
8714,0,14,1,1,1,[0.6855681],0
8715,220,359,2,2,1,[0.7980265],1
8716,104,1020,1,2,0,[0.66350716],0
8717,180,662,1,1,1,[0.82358396],1
8718,329,680,1,1,0,[0.75513315],0
8719,289,356,1,1,1,[0.888348],1
8720,16,776,2,2,1,[0.8409212],1
8721,260,398,1,1,1,[0.8233425],1
8722,909,929,2,2,0,[0.61534446],0
8723,323,503,1,2,0,[0.7617732],0
8724,80,177,1,2,0,[0.78167516],1
8725,418,853,1,1,0,[0.62457],0
8726,71,360,1,1,1,[0.82929647],1
8727,288,831,2,1,0,[0.61366665],0
8728,497,990,2,2,0,[0.62939227],0
8729,287,1028,1,1,0,[0.6000193],0
8730,56,356,1,1,0,[0.832047],1
8731,477,895,2,1,0,[0.6605137],0
8732,506,1019,1,2,0,[0.73823625],0
8733,661,957,1,1,0,[0.6619058],0
8734,49,317,2,1,1,[0.85428447],1
8735,66,376,2,2,1,[0.8662107],1
8736,92,798,1,1,1,[0.74350095],0
8737,264,294,2,2,1,[0.7165424],0
8738,307,1016,2,2,0,[0.7406707],0
8739,195,823,1,1,0,[0.730146],0
8740,70,390,1,1,1,[0.8426866],1
8741,386,401,1,1,1,[0.8568993],1
8742,247,865,1,1,0,[0.73448956],0
8743,319,856,1,2,0,[0.6158542],0
8744,577,597,2,1,1,[0.8881369],1
8745,376,897,2,1,0,[0.7365392],0
8746,99,227,1,2,1,[0.78940713],1
8747,229,241,1,1,1,[0.80055755],1
8748,85,899,2,2,1,[0.8391534],1
8749,206,591,1,2,0,[0.83757704],1
8750,85,212,2,1,1,[0.8436592],1
8751,401,528,1,1,1,[0.8562822],1
8752,71,292,1,1,0,[0.77174026],1
8753,751,974,2,2,0,[0.65524757],0
8754,0,132,1,1,1,[0.7387137],0
8755,147,151,1,2,1,[0.7813011],1
8756,57,345,2,1,0,[0.663073],0
8757,455,898,1,1,1,[0.5636539],0
8758,194,394,2,2,1,[0.9107599],1
8759,22,144,1,2,0,[0.7387565],0
8760,134,142,1,1,0,[0.795786],1
8761,277,697,2,1,0,[0.8063271],1
8762,486,596,1,1,1,[0.86444044],1
8763,121,512,2,2,0,[0.7646406],0
8764,398,940,1,2,0,[0.7334836],0
8765,277,515,2,2,0,[0.8069727],1
8766,746,914,1,2,0,[0.70492613],0
8767,72,879,2,1,1,[0.8600699],1
8768,378,604,2,2,1,[0.8769099],1
8769,570,668,1,1,1,[0.78084016],1
8770,7,468,1,2,1,[0.8524438],1
8771,548,569,1,2,0,[0.7194658],0
8772,126,148,1,1,1,[0.7662489],0
8773,24,776,2,2,1,[0.8473228],1
8774,249,1026,2,2,0,[0.5612303],0
8775,707,709,2,2,0,[0.7786185],1
8776,582,845,2,1,0,[0.7319615],0
8777,1,959,2,2,0,[0.61195993],0
8778,100,290,2,1,1,[0.7668305],0
8779,619,825,1,2,0,[0.74886715],0
8780,120,987,2,2,0,[0.720072],0
8781,216,384,2,1,0,[0.7741965],1
8782,30,376,2,2,0,[0.7886983],1
8783,32,259,1,2,1,[0.802749],1
8784,189,491,1,2,0,[0.83292264],1
8785,490,588,1,1,0,[0.7595464],0
8786,84,222,1,1,1,[0.7929135],1
8787,40,240,1,2,1,[0.8434743],1
8788,547,609,1,2,0,[0.5861023],0
8789,289,560,1,2,0,[0.8803722],1
8790,98,524,1,1,1,[0.7712542],1
8791,201,929,1,2,0,[0.69166553],0
8792,839,879,1,1,0,[0.7925958],1
8793,170,604,2,2,1,[0.90320045],1
8794,248,276,2,1,1,[0.8240478],1
8795,293,1002,2,2,0,[0.6403715],0
8796,152,741,1,2,0,[0.8465089],1
8797,402,485,2,1,1,[0.7546918],0
8798,415,546,2,1,0,[0.85762054],1
8799,212,383,1,2,0,[0.7907996],1
8800,174,608,2,2,0,[0.7004671],0
8801,494,727,1,2,0,[0.75942415],0
8802,122,1033,2,2,0,[0.70851433],0
8803,441,981,2,2,0,[0.6150036],0
8804,277,692,2,1,0,[0.7873426],1
8805,75,523,2,2,1,[0.86740464],1
8806,36,274,2,2,1,[0.8193077],1
8807,209,284,2,2,1,[0.84107906],1
8808,257,539,2,1,0,[0.7269665],0
8809,270,912,2,2,0,[0.86977154],1
8810,164,273,2,2,0,[0.7611384],0
8811,251,682,2,2,1,[0.89186877],1
8812,51,825,1,2,0,[0.7055812],0
8813,232,703,1,2,0,[0.81199396],1
8814,117,582,2,2,1,[0.8805578],1
8815,174,253,2,1,0,[0.810156],1
8816,321,571,2,1,1,[0.7711281],1
8817,288,600,2,2,1,[0.77173567],1
8818,547,898,1,1,0,[0.52543306],0
8819,304,927,2,2,0,[0.7562427],0
8820,38,928,2,2,0,[0.6756539],0
8821,107,529,1,2,1,[0.81344867],1
8822,708,795,2,2,0,[0.5943466],0
8823,113,832,2,2,1,[0.81252277],1
8824,271,635,1,2,0,[0.7375686],0
8825,336,369,2,1,0,[0.80976504],1
8826,361,781,2,1,0,[0.6608548],0
8827,590,628,1,1,1,[0.83390397],1
8828,68,228,1,2,0,[0.7717017],1
8829,188,244,2,1,1,[0.8430092],1
8830,196,644,1,1,0,[0.76568705],0
8831,445,756,2,2,0,[0.73675776],0
8832,203,230,2,2,1,[0.80831546],1
8833,158,721,2,1,0,[0.78215414],1
8834,377,470,1,2,0,[0.86006105],1
8835,660,810,2,2,1,[0.7357074],0
8836,541,615,2,2,1,[0.8235343],1
8837,422,923,2,2,0,[0.7462988],0
8838,296,340,2,1,0,[0.852516],1
8839,195,416,1,1,1,[0.8572657],1
8840,198,886,2,2,0,[0.73004496],0
8841,195,349,1,2,1,[0.86643374],1
8842,115,333,2,2,1,[0.84224635],1
8843,544,932,1,2,0,[0.671511],0
8844,477,905,2,1,0,[0.630886],0
8845,743,802,1,2,0,[0.6149068],0
8846,44,357,2,2,0,[0.79316026],1
8847,435,508,1,1,0,[0.80682254],1
8848,152,242,1,2,1,[0.8083896],1
8849,825,1030,2,1,0,[0.531896],0
8850,61,416,1,1,1,[0.8509766],1
8851,234,659,1,2,0,[0.6762476],0
8852,349,457,2,2,0,[0.79035485],1
8853,44,1045,2,2,0,[0.6251929],0
8854,120,400,2,2,1,[0.8068361],1
8855,114,519,1,1,1,[0.82585907],1
8856,238,677,2,2,1,[0.6640165],0
8857,429,966,1,1,0,[0.70138973],0
8858,166,391,2,2,1,[0.81616926],1
8859,249,793,2,2,0,[0.6292382],0
8860,102,384,2,1,1,[0.891782],1
8861,111,722,2,1,0,[0.7482847],0
8862,171,474,1,1,0,[0.70803493],0
8863,98,563,1,1,1,[0.7283995],0
8864,177,495,2,1,1,[0.70678306],0
8865,482,505,2,2,1,[0.69201523],0
8866,659,673,2,2,0,[0.6772868],0
8867,216,779,2,2,0,[0.5664424],0
8868,94,338,1,1,1,[0.79252666],1
8869,2,187,2,1,1,[0.74817324],0
8870,363,961,2,2,0,[0.7137925],0
8871,51,724,1,2,0,[0.71203643],0
8872,85,552,2,2,1,[0.8044439],1
8873,357,498,2,2,1,[0.8264135],1
8874,776,812,2,2,1,[0.8113006],1
8875,296,605,2,2,1,[0.7783386],1
8876,839,1043,1,1,0,[0.6227261],0
8877,69,390,1,1,1,[0.8264789],1
8878,267,318,1,1,1,[0.82023364],1
8879,40,290,1,1,1,[0.77641124],1
8880,140,151,2,2,1,[0.7900448],1
8881,110,912,2,2,0,[0.7942182],1
8882,75,544,2,1,0,[0.79272515],1
8883,9,832,2,2,0,[0.79067785],1
8884,306,1013,2,1,0,[0.70259684],0
8885,127,203,2,2,1,[0.8439196],1
8886,20,628,1,1,1,[0.8216963],1
8887,291,316,1,1,1,[0.86226296],1
8888,96,451,2,1,1,[0.84141827],1
8889,484,678,1,2,1,[0.654987],0
8890,331,496,1,2,1,[0.8195175],1
8891,84,1047,1,1,0,[0.5844781],0
8892,864,1033,2,2,0,[0.560184],0
8893,423,994,2,2,0,[0.6967661],0
8894,45,161,1,2,1,[0.780095],1
8895,543,1022,2,2,0,[0.70473707],0
8896,64,900,1,2,0,[0.593238],0
8897,276,790,1,2,0,[0.7132657],0
8898,249,634,2,2,1,[0.6977762],0
8899,520,706,2,2,1,[0.8185761],1
8900,145,684,2,1,0,[0.63177675],0
8901,170,306,2,2,1,[0.88331264],1
8902,99,321,1,2,1,[0.76753056],0
8903,84,662,1,1,1,[0.7948109],1
8904,224,398,2,1,1,[0.83644146],1
8905,31,1017,2,1,0,[0.6711099],0
8906,552,582,2,2,0,[0.8202151],1
8907,232,486,1,1,1,[0.8600473],1
8908,418,936,1,2,0,[0.7193897],0
8909,134,451,1,1,1,[0.8627614],1
8910,97,229,1,1,1,[0.7970817],1
8911,217,417,1,1,1,[0.87093216],1
8912,524,853,1,1,0,[0.6167917],0
8913,84,365,1,1,1,[0.7999894],1
8914,381,886,2,2,0,[0.6633285],0
8915,165,365,1,1,0,[0.8278007],1
8916,629,1015,2,1,0,[0.5888088],0
8917,57,791,2,2,0,[0.6343294],0
8918,109,205,1,2,1,[0.843013],1
8919,421,779,2,2,1,[0.60971403],0
8920,706,924,2,1,0,[0.7329087],0
8921,219,674,2,2,0,[0.7194975],0
8922,771,829,1,1,0,[0.5002579],0
8923,92,993,1,2,0,[0.61897564],0
8924,653,725,2,1,1,[0.87975127],1
8925,70,452,1,1,1,[0.8380374],1
8926,50,930,1,1,1,[0.65735567],0
8927,49,983,2,1,0,[0.7104933],0
8928,247,259,1,2,1,[0.8341301],1
8929,8,343,2,2,1,[0.8623178],1
8930,208,330,2,1,0,[0.8474435],1
8931,50,167,1,1,1,[0.7405254],0
8932,80,406,1,2,1,[0.8125431],1
8933,256,465,2,1,1,[0.85174197],1
8934,457,511,2,1,0,[0.6353377],0
8935,294,742,2,1,1,[0.6614892],0
8936,92,261,1,2,0,[0.78409237],1
8937,889,943,2,2,0,[0.5498103],0
8938,803,943,2,2,0,[0.5169961],0
8939,324,375,1,2,1,[0.874822],1
8940,657,816,1,2,0,[0.5501763],0
8941,85,558,2,2,1,[0.83722603],1
8942,1,179,2,1,1,[0.77764606],1
8943,456,602,1,1,0,[0.598913],0
8944,546,912,1,2,0,[0.831595],1
8945,21,407,2,2,1,[0.9027314],1
8946,74,271,1,1,1,[0.8162988],1
8947,359,561,2,2,0,[0.7585696],0
8948,642,776,2,2,0,[0.78610307],1
8949,603,821,1,1,1,[0.5853731],0
8950,4,949,1,2,0,[0.71851045],0
8951,253,385,1,2,1,[0.8672304],1
8952,313,495,1,1,0,[0.69554365],0
8953,4,989,1,1,0,[0.67695546],0
8954,355,1007,1,2,0,[0.72432214],0
8955,409,950,2,1,0,[0.62975067],0
8956,587,838,2,2,0,[0.52554816],0
8957,88,104,1,1,0,[0.73824006],0
8958,85,350,2,2,1,[0.8316495],1
8959,333,438,2,1,0,[0.754361],0
8960,461,532,2,2,0,[0.8166822],1
8961,503,842,2,2,0,[0.7304158],0
8962,54,578,2,2,1,[0.80031246],1
8963,339,508,1,1,1,[0.87365496],1
8964,561,712,2,2,1,[0.71444863],0
8965,42,45,1,1,1,[0.7400168],0
8966,153,245,1,1,1,[0.82672065],1
8967,208,382,2,2,1,[0.8880775],1
8968,228,416,2,1,1,[0.83873504],1
8969,202,639,2,2,1,[0.83984196],1
8970,51,536,1,1,1,[0.8436453],1
8971,42,1013,1,1,0,[0.6452959],0
8972,81,721,1,1,0,[0.72243756],0
8973,168,203,1,2,0,[0.8008834],1
8974,236,339,1,1,0,[0.7834383],1
8975,41,369,1,1,0,[0.83363485],1
8976,200,274,1,2,1,[0.8111735],1
8977,617,675,2,2,0,[0.7294099],0
8978,118,832,2,2,0,[0.85717773],1
8979,85,766,2,1,1,[0.8537786],1
8980,123,370,2,2,1,[0.8828983],1
8981,66,600,2,2,1,[0.86653894],1
8982,420,1006,2,2,0,[0.54851544],0
8983,167,360,1,1,1,[0.82367253],1
8984,520,888,2,2,1,[0.7627429],0
8985,354,391,1,2,0,[0.777344],1
8986,281,712,1,2,0,[0.738166],0
8987,767,921,2,1,1,[0.7278758],0
8988,21,747,2,2,0,[0.82831067],1
8989,113,776,2,2,1,[0.81857425],1
8990,383,535,2,1,0,[0.8098042],1
8991,315,593,2,2,1,[0.8318963],1
8992,419,623,1,1,1,[0.7825937],1
8993,232,289,1,1,1,[0.8520848],1
8994,515,920,2,2,1,[0.62781864],0
8995,448,714,1,2,0,[0.6850032],0
8996,118,203,2,2,1,[0.83039623],1
8997,593,697,2,1,0,[0.7604348],0
8998,226,374,2,2,1,[0.7225587],0
8999,838,977,2,1,0,[0.54157555],0
9000,212,523,1,2,1,[0.8765197],1
9001,68,223,1,1,0,[0.801986],1
9002,283,537,1,2,0,[0.72453487],0
9003,52,102,1,2,1,[0.8218019],1
9004,268,380,1,2,0,[0.8338075],1
9005,150,289,1,1,1,[0.8315526],1
9006,88,662,1,1,0,[0.78506905],1
9007,69,339,1,1,1,[0.82116085],1
9008,15,560,2,2,1,[0.8820849],1
9009,713,824,2,2,1,[0.69700783],0
9010,242,899,2,2,1,[0.8037905],1
9011,266,764,1,1,0,[0.7610407],0
9012,147,424,1,1,1,[0.8187742],1
9013,197,628,1,1,1,[0.8422513],1
9014,222,800,1,1,0,[0.7013931],0
9015,6,290,2,1,1,[0.8476741],1
9016,296,1030,2,1,0,[0.6367873],0
9017,130,850,1,1,0,[0.51498336],0
9018,822,835,2,1,0,[0.5338123],0
9019,217,303,1,2,1,[0.88362086],1
9020,58,63,2,2,0,[0.72483945],0
9021,783,797,2,2,1,[0.63847405],0
9022,496,792,2,2,0,[0.6472917],0
9023,13,44,2,2,1,[0.830858],1
9024,299,346,1,2,0,[0.8503913],1
9025,83,397,1,1,0,[0.79730535],1
9026,179,277,1,2,1,[0.8691659],1
9027,168,508,1,1,1,[0.8583337],1
9028,119,254,2,2,1,[0.82897747],1
9029,503,505,2,2,0,[0.7266283],0
9030,95,452,1,1,1,[0.88563323],1
9031,111,483,2,2,1,[0.7962066],1
9032,714,830,2,1,0,[0.56231064],0
9033,982,1043,2,1,0,[0.5322363],0
9034,57,941,2,1,0,[0.69912165],0
9035,534,1041,2,2,0,[0.6029077],0
9036,10,193,2,2,1,[0.7655217],0
9037,122,201,2,1,0,[0.8570259],1
9038,70,829,1,1,0,[0.6137127],0
9039,711,912,1,2,0,[0.73439085],0
9040,279,615,2,2,0,[0.83911973],1
9041,150,506,1,1,1,[0.8324604],1
9042,227,374,2,2,1,[0.72490263],0
9043,387,975,1,2,0,[0.5017534],0
